,file_path,copyright,falsePositive
13240,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/types/urls.go,Copyright 2015 The etcd Authors,0
13241,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/types/set.go,Copyright 2015 The etcd Authors,0
13242,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/types/doc.go,Copyright 2015 The etcd Authors,0
13243,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/types/urlsmap.go,Copyright 2015 The etcd Authors,0
13244,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/fileutil/lock_unix.go,Copyright 2015 The etcd Authors,0
13245,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/fileutil/lock_windows.go,Copyright 2015 The etcd Authors,0
13246,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/fileutil/fileutil.go,Copyright 2015 The etcd Authors,0
13247,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/fileutil/preallocate.go,Copyright 2015 The etcd Authors,0
13248,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/fileutil/purge.go,Copyright 2015 The etcd Authors,0
13249,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/fileutil/preallocate_unsupported.go,Copyright 2015 The etcd Authors,0
13250,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/fileutil/lock_solaris.go,Copyright 2015 The etcd Authors,0
13251,kubernetes-master/vendor/go.etcd.io/etcd/client/pkg/v3/fileutil/lock_plan9.go,Copyright 2015 The etcd Authors,0
13252,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/auth_role.go,Copyright 2015 The etcd Authors,0
13253,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/keys.go,Copyright 2015 The etcd Authors,0
13254,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/cluster_error.go,Copyright 2015 The etcd Authors,0
13255,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/curl.go,Copyright 2015 The etcd Authors,0
13256,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/auth_user.go,Copyright 2015 The etcd Authors,0
13257,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/client.go,Copyright 2015 The etcd Authors,0
13258,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/discover.go,Copyright 2015 The etcd Authors,0
13259,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/members.go,Copyright 2015 The etcd Authors,0
13260,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/doc.go,Copyright 2015 The etcd Authors,0
13261,kubernetes-master/vendor/go.etcd.io/etcd/client/v3/kv.go,Copyright 2015 The etcd Authors,0
13262,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/lease/lessor.go,Copyright 2015 The etcd Authors,0
13263,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/wal/metrics.go,Copyright 2015 The etcd Authors,0
13264,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/wal/decoder.go,Copyright 2015 The etcd Authors,0
13265,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/wal/encoder.go,Copyright 2015 The etcd Authors,0
13266,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/wal/wal.go,Copyright 2015 The etcd Authors,0
13267,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/wal/util.go,Copyright 2015 The etcd Authors,0
13268,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/wal/walpb/record.go,Copyright 2015 The etcd Authors,0
13269,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/wal/doc.go,Copyright 2015 The etcd Authors,0
13270,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/wal/repair.go,Copyright 2015 The etcd Authors,0
13271,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/embed/serve.go,Copyright 2015 The etcd Authors,0
13272,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/metrics.go,Copyright 2015 The etcd Authors,0
13273,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/backend/batch_tx.go,Copyright 2015 The etcd Authors,0
13274,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/backend/config_linux.go,Copyright 2015 The etcd Authors,0
13275,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/backend/doc.go,Copyright 2015 The etcd Authors,0
13276,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/backend/backend.go,Copyright 2015 The etcd Authors,0
13277,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/kvstore_compaction.go,Copyright 2015 The etcd Authors,0
13278,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/revision.go,Copyright 2015 The etcd Authors,0
13279,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/kv.go,Copyright 2015 The etcd Authors,0
13280,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/kvstore.go,Copyright 2015 The etcd Authors,0
13281,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/index.go,Copyright 2015 The etcd Authors,0
13282,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/watchable_store.go,Copyright 2015 The etcd Authors,0
13283,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/key_index.go,Copyright 2015 The etcd Authors,0
13284,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/doc.go,Copyright 2015 The etcd Authors,0
13285,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/mvcc/watcher.go,Copyright 2015 The etcd Authors,0
13286,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/config/config.go,Copyright 2015 The etcd Authors,0
13287,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/auth/metrics.go,Copyright 2015 The etcd Authors,0
13288,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/metrics.go,Copyright 2015 The etcd Authors,0
13289,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/cindex/cindex.go,Copyright 2015 The etcd Authors,0
13290,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/server.go,Copyright 2015 The etcd Authors,0
13291,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/cluster_util.go,Copyright 2015 The etcd Authors,0
13292,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/util.go,Copyright 2015 The etcd Authors,0
13293,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/raft.go,Copyright 2015 The etcd Authors,0
13294,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/v3_server.go,Copyright 2015 The etcd Authors,0
13295,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/storage.go,Copyright 2015 The etcd Authors,0
13296,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2stats/stats.go,Copyright 2015 The etcd Authors,0
13297,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2stats/leader.go,Copyright 2015 The etcd Authors,0
13298,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2stats/server.go,Copyright 2015 The etcd Authors,0
13299,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2stats/queue.go,Copyright 2015 The etcd Authors,0
13300,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/capability.go,Copyright 2015 The etcd Authors,0
13301,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2http/metrics.go,Copyright 2015 The etcd Authors,0
13302,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2http/capability.go,Copyright 2015 The etcd Authors,0
13303,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2http/httptypes/member.go,Copyright 2015 The etcd Authors,0
13304,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2http/httptypes/errors.go,Copyright 2015 The etcd Authors,0
13305,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2http/client.go,Copyright 2015 The etcd Authors,0
13306,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2http/http.go,Copyright 2015 The etcd Authors,0
13307,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2http/client_auth.go,Copyright 2015 The etcd Authors,0
13308,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2http/doc.go,Copyright 2015 The etcd Authors,0
13309,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/store.go,Copyright 2015 The etcd Authors,0
13310,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/event_history.go,Copyright 2015 The etcd Authors,0
13311,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/metrics.go,Copyright 2015 The etcd Authors,0
13312,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/ttl_key_heap.go,Copyright 2015 The etcd Authors,0
13313,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/stats.go,Copyright 2015 The etcd Authors,0
13314,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/event_queue.go,Copyright 2015 The etcd Authors,0
13315,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/event.go,Copyright 2015 The etcd Authors,0
13316,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/node_extern.go,Copyright 2015 The etcd Authors,0
13317,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/doc.go,Copyright 2015 The etcd Authors,0
13318,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/watcher_hub.go,Copyright 2015 The etcd Authors,0
13319,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/watcher.go,Copyright 2015 The etcd Authors,0
13320,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2store/node.go,Copyright 2015 The etcd Authors,0
13321,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v3rpc/watch.go,Copyright 2015 The etcd Authors,0
13322,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v3rpc/key.go,Copyright 2015 The etcd Authors,0
13323,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/snap/metrics.go,Copyright 2015 The etcd Authors,0
13324,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/snap/message.go,Copyright 2015 The etcd Authors,0
13325,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/snap/snapshotter.go,Copyright 2015 The etcd Authors,0
13326,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/snap/db.go,Copyright 2015 The etcd Authors,0
13327,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/snap/doc.go,Copyright 2015 The etcd Authors,0
13328,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/snapshot_sender.go,Copyright 2015 The etcd Authors,0
13329,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/metrics.go,Copyright 2015 The etcd Authors,0
13330,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/coder.go,Copyright 2015 The etcd Authors,0
13331,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/stream.go,Copyright 2015 The etcd Authors,0
13332,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/http.go,Copyright 2015 The etcd Authors,0
13333,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/urlpick.go,Copyright 2015 The etcd Authors,0
13334,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/probing_status.go,Copyright 2015 The etcd Authors,0
13335,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/util.go,Copyright 2015 The etcd Authors,0
13336,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/remote.go,Copyright 2015 The etcd Authors,0
13337,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/peer.go,Copyright 2015 The etcd Authors,0
13338,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/pipeline.go,Copyright 2015 The etcd Authors,0
13339,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/msg_codec.go,Copyright 2015 The etcd Authors,0
13340,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/transport.go,Copyright 2015 The etcd Authors,0
13341,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/doc.go,Copyright 2015 The etcd Authors,0
13342,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/peer_status.go,Copyright 2015 The etcd Authors,0
13343,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/rafthttp/msgappv2_codec.go,Copyright 2015 The etcd Authors,0
13344,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2error/error.go,Copyright 2015 The etcd Authors,0
13345,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/etcdhttp/base.go,Copyright 2015 The etcd Authors,0
13346,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/etcdhttp/peer.go,Copyright 2015 The etcd Authors,0
13347,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/membership/member.go,Copyright 2015 The etcd Authors,0
13348,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/membership/cluster.go,Copyright 2015 The etcd Authors,0
13349,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2auth/auth_requests.go,Copyright 2015 The etcd Authors,0
13350,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2auth/auth.go,Copyright 2015 The etcd Authors,0
13351,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/api/v2discovery/discovery.go,Copyright 2015 The etcd Authors,0
13352,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/errors.go,Copyright 2015 The etcd Authors,0
13353,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/doc.go,Copyright 2015 The etcd Authors,0
13354,kubernetes-master/vendor/go.etcd.io/etcd/server/v3/etcdserver/snapshot_merge.go,Copyright 2015 The etcd Authors,0
13355,kubernetes-master/vendor/go.etcd.io/etcd/api/v3/v3rpc/rpctypes/error.go,Copyright 2015 The etcd Authors,0
13356,kubernetes-master/vendor/go.etcd.io/etcd/api/v3/version/version.go,Copyright 2015 The etcd Authors,0
13357,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/httputil/httputil.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13358,kubernetes-master/vendor/go.etcd.io/etcd/client/v2/cancelreq.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13359,kubernetes-master/vendor/golang.org/x/oauth2/google/default.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13360,kubernetes-master/vendor/golang.org/x/oauth2/google/jwt.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13361,kubernetes-master/vendor/golang.org/x/oauth2/google/sdk.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13362,kubernetes-master/vendor/golang.org/x/crypto/pkcs12/internal/rc2/rc2.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13363,kubernetes-master/vendor/golang.org/x/crypto/pkcs12/pkcs12.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13364,kubernetes-master/vendor/golang.org/x/crypto/pkcs12/errors.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13365,kubernetes-master/vendor/golang.org/x/crypto/pkcs12/pbkdf.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13366,kubernetes-master/vendor/golang.org/x/crypto/pkcs12/crypto.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13367,kubernetes-master/vendor/golang.org/x/crypto/pkcs12/mac.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13368,kubernetes-master/vendor/golang.org/x/crypto/pkcs12/safebags.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13369,kubernetes-master/vendor/golang.org/x/crypto/pkcs12/bmp-string.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13370,kubernetes-master/vendor/golang.org/x/sys/unix/gccgo_linux_amd64.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13371,kubernetes-master/vendor/golang.org/x/sys/unix/syscall_darwin_arm64.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13372,kubernetes-master/vendor/golang.org/x/sys/unix/asm_linux_arm64.s,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13373,kubernetes-master/vendor/golang.org/x/sys/unix/asm_linux_mips64x.s,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13374,kubernetes-master/vendor/golang.org/x/sys/unix/constants.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13375,kubernetes-master/vendor/golang.org/x/sys/unix/gccgo.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13376,kubernetes-master/vendor/golang.org/x/sys/unix/syscall_linux_arm64.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13377,kubernetes-master/vendor/golang.org/x/sys/unix/gccgo_c.c,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13378,kubernetes-master/vendor/golang.org/x/sys/unix/syscall_linux_mips64x.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13379,kubernetes-master/vendor/golang.org/x/sys/windows/registry/syscall.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13380,kubernetes-master/vendor/golang.org/x/sys/windows/registry/value.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13381,kubernetes-master/vendor/golang.org/x/sys/windows/registry/mksyscall.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13382,kubernetes-master/vendor/golang.org/x/sys/windows/registry/key.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13383,kubernetes-master/vendor/golang.org/x/sys/plan9/pwd_go15_plan9.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13384,kubernetes-master/vendor/golang.org/x/sys/plan9/pwd_plan9.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13385,kubernetes-master/vendor/golang.org/x/text/runes/cond.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13386,kubernetes-master/vendor/golang.org/x/text/internal/format/format.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13387,kubernetes-master/vendor/golang.org/x/text/internal/utf8internal/utf8internal.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13388,kubernetes-master/vendor/golang.org/x/text/internal/match.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13389,kubernetes-master/vendor/golang.org/x/text/internal/internal.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13390,kubernetes-master/vendor/golang.org/x/text/internal/number/pattern.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13391,kubernetes-master/vendor/golang.org/x/text/internal/tag/tag.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13392,kubernetes-master/vendor/golang.org/x/text/encoding/japanese/all.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13393,kubernetes-master/vendor/golang.org/x/text/encoding/simplifiedchinese/all.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13394,kubernetes-master/vendor/golang.org/x/text/encoding/internal/identifier/identifier.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13395,kubernetes-master/vendor/golang.org/x/text/encoding/internal/internal.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13396,kubernetes-master/vendor/golang.org/x/text/encoding/htmlindex/htmlindex.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13397,kubernetes-master/vendor/golang.org/x/text/encoding/htmlindex/map.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13398,kubernetes-master/vendor/golang.org/x/text/encoding/unicode/override.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13399,kubernetes-master/vendor/golang.org/x/text/width/width.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13400,kubernetes-master/vendor/golang.org/x/text/width/transform.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13401,kubernetes-master/vendor/golang.org/x/text/unicode/bidi/core.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13402,kubernetes-master/vendor/golang.org/x/text/unicode/bidi/bidi.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13403,kubernetes-master/vendor/golang.org/x/text/unicode/bidi/bracket.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13404,kubernetes-master/vendor/golang.org/x/text/message/catalog.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13405,kubernetes-master/vendor/golang.org/x/text/message/message.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13406,kubernetes-master/vendor/golang.org/x/tools/go/ast/astutil/util.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13407,kubernetes-master/vendor/golang.org/x/tools/internal/gcimporter/bimport.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13408,kubernetes-master/vendor/golang.org/x/time/rate/rate.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13409,kubernetes-master/vendor/golang.org/x/net/websocket/dial.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13410,kubernetes-master/vendor/golang.org/x/net/trace/events.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13411,kubernetes-master/vendor/golang.org/x/net/trace/histogram.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13412,kubernetes-master/vendor/golang.org/x/net/trace/trace.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13413,kubernetes-master/vendor/golang.org/x/net/internal/timeseries/timeseries.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13414,kubernetes-master/vendor/golang.org/x/net/http2/client_conn_pool.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13415,kubernetes-master/vendor/golang.org/x/net/http2/transport.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13416,kubernetes-master/vendor/github.com/golang/protobuf/jsonpb/json.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13417,kubernetes-master/vendor/github.com/golang/protobuf/jsonpb/encode.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13418,kubernetes-master/vendor/github.com/golang/protobuf/jsonpb/decode.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13419,kubernetes-master/vendor/google.golang.org/api/internal/gensupport/json.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13420,kubernetes-master/vendor/google.golang.org/api/internal/gensupport/params.go,Copyright 2015 The Go Authors. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
13421,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/schedule/schedule.go,Copyright 2016 The etcd Authors,0
13422,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/schedule/doc.go,Copyright 2016 The etcd Authors,0
13423,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/adt/adt.go,Copyright 2016 The etcd Authors,0
13424,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/adt/interval_tree.go,Copyright 2016 The etcd Authors,0
13425,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/ioutil/pagewriter.go,Copyright 2016 The etcd Authors,0
13426,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/netutil/routes_linux.go,Copyright 2016 The etcd Authors,0
13427,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/netutil/routes.go,Copyright 2016 The etcd Authors,0
13428,kubernetes-master/vendor/go.etcd.io/etcd/pkg/v3/contention/contention.go,Copyright 2016 The etcd Authors,0
