,file_path,copyright,falsePositive
22436,tensorflow-master/tensorflow/python/lib/core/py_func.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22437,tensorflow-master/tensorflow/python/lib/core/py_util.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22438,tensorflow-master/tensorflow/tsl/lib/gtl/map_util_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22439,tensorflow-master/tensorflow/python/lib/core/py_func.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22440,tensorflow-master/tensorflow/python/lib/core/py_util.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22441,tensorflow-master/tensorflow/tsl/lib/gtl/iterator_range.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22442,tensorflow-master/tensorflow/tsl/lib/gtl/iterator_range_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22443,tensorflow-master/tensorflow/tsl/lib/gtl/int_type.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22444,tensorflow-master/tensorflow/python/distribute/template_mirrored_strategy_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22445,tensorflow-master/tensorflow/tsl/lib/gtl/map_util.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22446,tensorflow-master/tensorflow/tsl/lib/gtl/inlined_vector.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22447,tensorflow-master/tensorflow/tsl/lib/gtl/int_type_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22448,tensorflow-master/tensorflow/tsl/lib/histogram/histogram.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22449,tensorflow-master/tensorflow/tsl/lib/histogram/histogram_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22450,tensorflow-master/tensorflow/python/distribute/distribute_coordinator_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22451,tensorflow-master/tensorflow/tsl/lib/histogram/histogram.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22452,tensorflow-master/tensorflow/tsl/lib/math/math_util.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22453,tensorflow-master/tensorflow/tsl/lib/math/math_util_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22454,tensorflow-master/tensorflow/tsl/lib/io/inputbuffer.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22455,tensorflow-master/tensorflow/tsl/lib/io/record_reader.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22456,tensorflow-master/tensorflow/tsl/lib/io/table_options.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22457,tensorflow-master/tensorflow/tsl/lib/io/two_level_iterator.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22458,tensorflow-master/tensorflow/tsl/lib/io/recordio_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22459,tensorflow-master/tensorflow/tsl/lib/io/block.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22460,tensorflow-master/tensorflow/tsl/lib/io/block_builder.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22461,tensorflow-master/tensorflow/tsl/lib/io/compression.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22462,tensorflow-master/tensorflow/tsl/lib/io/table.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22463,tensorflow-master/tensorflow/tsl/lib/io/record_writer.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22464,tensorflow-master/tensorflow/tsl/lib/io/table_builder.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22465,tensorflow-master/tensorflow/tsl/lib/io/format.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22466,tensorflow-master/tensorflow/tsl/lib/io/record_writer.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22467,tensorflow-master/tensorflow/tsl/lib/io/two_level_iterator.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22468,tensorflow-master/tensorflow/tsl/lib/io/table_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22469,tensorflow-master/tensorflow/tsl/lib/io/compression.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22470,tensorflow-master/tensorflow/tsl/lib/io/table.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22471,tensorflow-master/tensorflow/tsl/lib/io/inputbuffer.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22472,tensorflow-master/tensorflow/tsl/lib/io/record_reader.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22473,tensorflow-master/tensorflow/tsl/lib/io/block_builder.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22474,tensorflow-master/tensorflow/tsl/lib/io/block.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22475,tensorflow-master/tensorflow/tsl/lib/io/iterator.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22476,tensorflow-master/tensorflow/tsl/lib/io/inputbuffer_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22477,tensorflow-master/tensorflow/tsl/lib/io/format.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22478,tensorflow-master/tensorflow/tsl/lib/io/iterator.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22479,tensorflow-master/tensorflow/tsl/lib/io/proto_encode_helper.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22480,tensorflow-master/tensorflow/tsl/lib/io/table_builder.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22481,tensorflow-master/tensorflow/tsl/lib/core/bits.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22482,tensorflow-master/tensorflow/tsl/lib/core/status_test_util.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22483,tensorflow-master/tensorflow/tsl/lib/hash/crc32c_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22484,tensorflow-master/tensorflow/tsl/lib/hash/crc32c.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22485,tensorflow-master/tensorflow/tsl/lib/hash/crc32c.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22486,tensorflow-master/tensorflow/tsl/lib/random/random_distributions.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22487,tensorflow-master/tensorflow/tsl/lib/random/distribution_sampler.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22488,tensorflow-master/tensorflow/tsl/lib/random/philox_random.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22489,tensorflow-master/tensorflow/tsl/lib/random/simple_philox_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22490,tensorflow-master/tensorflow/tsl/lib/random/weighted_picker_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22491,tensorflow-master/tensorflow/tsl/lib/random/weighted_picker.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22492,tensorflow-master/tensorflow/tsl/lib/random/distribution_sampler.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22493,tensorflow-master/tensorflow/tsl/lib/random/distribution_sampler_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22494,tensorflow-master/tensorflow/tsl/lib/random/philox_random_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22495,tensorflow-master/tensorflow/tsl/lib/random/exact_uniform_int.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22496,tensorflow-master/tensorflow/tsl/lib/random/simple_philox.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22497,tensorflow-master/tensorflow/tsl/lib/random/random_distributions.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22498,tensorflow-master/tensorflow/tsl/lib/random/weighted_picker.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22499,tensorflow-master/tensorflow/tsl/lib/random/philox_random_test_utils.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22500,tensorflow-master/tensorflow/tsl/lib/random/simple_philox.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22501,tensorflow-master/tensorflow/tsl/lib/random/random_distributions_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22502,tensorflow-master/tensorflow/python/distribute/device_util_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22503,tensorflow-master/tensorflow/python/data/experimental/kernel_tests/parse_example_dataset_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22504,tensorflow-master/tensorflow/python/training/training_util_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22505,tensorflow-master/tensorflow/python/training/device_setter_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22506,tensorflow-master/tensorflow/python/training/training_util.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22507,tensorflow-master/tensorflow/python/training/adadelta_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22508,tensorflow-master/tensorflow/python/training/moving_averages.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22509,tensorflow-master/tensorflow/python/training/saver.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22510,tensorflow-master/tensorflow/python/training/saver_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22511,tensorflow-master/tensorflow/python/training/adadelta.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22512,tensorflow-master/tensorflow/python/training/saving/saveable_object_util.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22513,tensorflow-master/tensorflow/python/training/saving/saveable_object.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22514,tensorflow-master/tensorflow/python/training/saving/functional_saver.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22515,tensorflow-master/tensorflow/python/training/saving/trace_saveable_util.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22516,tensorflow-master/tensorflow/python/training/quantize_training.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22517,tensorflow-master/tensorflow/python/training/gradient_descent_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22518,tensorflow-master/tensorflow/python/training/device_setter.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22519,tensorflow-master/tensorflow/python/training/session_manager_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22520,tensorflow-master/tensorflow/python/training/training.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22521,tensorflow-master/tensorflow/python/training/training_ops.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22522,tensorflow-master/tensorflow/python/training/server_lib.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22523,tensorflow-master/tensorflow/python/training/ftrl_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22524,tensorflow-master/tensorflow/python/training/proximal_gradient_descent_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22525,tensorflow-master/tensorflow/python/training/training_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22526,tensorflow-master/tensorflow/python/training/gradient_descent.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22527,tensorflow-master/tensorflow/python/training/slot_creator.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22528,tensorflow-master/tensorflow/python/training/slot_creator_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22529,tensorflow-master/tensorflow/python/training/input.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22530,tensorflow-master/tensorflow/python/training/proximal_gradient_descent.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22531,tensorflow-master/tensorflow/python/training/queue_runner.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22532,tensorflow-master/tensorflow/python/training/session_manager.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22533,tensorflow-master/tensorflow/python/training/rmsprop.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22534,tensorflow-master/tensorflow/python/training/coordinator_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22535,tensorflow-master/tensorflow/python/training/momentum.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22536,tensorflow-master/tensorflow/python/training/saver_large_variable_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22537,tensorflow-master/tensorflow/python/training/optimizer.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22538,tensorflow-master/tensorflow/python/training/ftrl.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22539,tensorflow-master/tensorflow/python/training/coordinator.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22540,tensorflow-master/tensorflow/python/training/learning_rate_decay.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22541,tensorflow-master/tensorflow/python/training/rmsprop_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22542,tensorflow-master/tensorflow/python/training/momentum_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22543,tensorflow-master/tensorflow/python/training/gen_training_ops.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22544,tensorflow-master/tensorflow/python/training/proximal_adagrad_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22545,tensorflow-master/tensorflow/python/training/input_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22546,tensorflow-master/tensorflow/python/training/proximal_adagrad.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22547,tensorflow-master/tensorflow/python/training/py_checkpoint_reader.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22548,tensorflow-master/tensorflow/python/training/adagrad.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22549,tensorflow-master/tensorflow/python/training/saver_test_utils.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22550,tensorflow-master/tensorflow/python/training/optimizer_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22551,tensorflow-master/tensorflow/python/training/adam.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22552,tensorflow-master/tensorflow/python/training/moving_averages_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22553,tensorflow-master/tensorflow/python/training/adam_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22554,tensorflow-master/tensorflow/python/training/queue_runner_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22555,tensorflow-master/tensorflow/python/training/queue_runner_impl.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22556,tensorflow-master/tensorflow/python/training/adagrad_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22557,tensorflow-master/tensorflow/python/training/checkpoint_management.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22558,tensorflow-master/tensorflow/python/kernel_tests/tensor_priority_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22559,tensorflow-master/tensorflow/python/kernel_tests/strings_ops/string_to_hash_bucket_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22560,tensorflow-master/tensorflow/python/kernel_tests/strings_ops/string_format_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22561,tensorflow-master/tensorflow/python/kernel_tests/strings_ops/string_to_number_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22562,tensorflow-master/tensorflow/python/kernel_tests/custom_ops/ackermann_op.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22563,tensorflow-master/tensorflow/python/kernel_tests/custom_ops/ackermann_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22564,tensorflow-master/tensorflow/python/kernel_tests/image_ops/draw_bounding_box_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22565,tensorflow-master/tensorflow/python/kernel_tests/image_ops/decode_raw_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22566,tensorflow-master/tensorflow/python/kernel_tests/image_ops/extract_image_patches_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22567,tensorflow-master/tensorflow/python/kernel_tests/image_ops/decode_compressed_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22568,tensorflow-master/tensorflow/python/kernel_tests/image_ops/extract_image_patches_grad_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22569,tensorflow-master/tensorflow/python/kernel_tests/image_ops/extract_volume_patches_grad_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22570,tensorflow-master/tensorflow/python/kernel_tests/image_ops/attention_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22571,tensorflow-master/tensorflow/python/kernel_tests/array_ops/broadcast_to_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22572,tensorflow-master/tensorflow/python/kernel_tests/array_ops/spacetobatch_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22573,tensorflow-master/tensorflow/python/kernel_tests/array_ops/pad_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22574,tensorflow-master/tensorflow/python/kernel_tests/array_ops/gather_nd_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22575,tensorflow-master/tensorflow/python/kernel_tests/array_ops/concat_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22576,tensorflow-master/tensorflow/python/kernel_tests/array_ops/shape_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22577,tensorflow-master/tensorflow/python/kernel_tests/array_ops/reshape_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22578,tensorflow-master/tensorflow/python/kernel_tests/array_ops/gather_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22579,tensorflow-master/tensorflow/python/kernel_tests/array_ops/edit_distance_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22580,tensorflow-master/tensorflow/python/kernel_tests/array_ops/scalar_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22581,tensorflow-master/tensorflow/python/kernel_tests/array_ops/identity_op_py_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22582,tensorflow-master/tensorflow/python/kernel_tests/array_ops/identity_n_op_py_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22583,tensorflow-master/tensorflow/python/kernel_tests/array_ops/reverse_sequence_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22584,tensorflow-master/tensorflow/python/kernel_tests/array_ops/batch_gather_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22585,tensorflow-master/tensorflow/python/kernel_tests/array_ops/stack_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22586,tensorflow-master/tensorflow/python/kernel_tests/array_ops/bitcast_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22587,tensorflow-master/tensorflow/python/kernel_tests/array_ops/one_hot_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22588,tensorflow-master/tensorflow/python/kernel_tests/array_ops/split_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22589,tensorflow-master/tensorflow/python/kernel_tests/array_ops/inplace_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22590,tensorflow-master/tensorflow/python/kernel_tests/array_ops/spacetodepth_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22591,tensorflow-master/tensorflow/python/kernel_tests/array_ops/diag_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22592,tensorflow-master/tensorflow/python/kernel_tests/array_ops/cast_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22593,tensorflow-master/tensorflow/python/kernel_tests/array_ops/array_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22594,tensorflow-master/tensorflow/python/kernel_tests/array_ops/unstack_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22595,tensorflow-master/tensorflow/python/kernel_tests/array_ops/batch_scatter_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22596,tensorflow-master/tensorflow/python/kernel_tests/array_ops/init_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22597,tensorflow-master/tensorflow/python/kernel_tests/array_ops/scatter_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22598,tensorflow-master/tensorflow/python/kernel_tests/array_ops/bcast_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22599,tensorflow-master/tensorflow/python/kernel_tests/array_ops/constant_op_eager_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22600,tensorflow-master/tensorflow/python/kernel_tests/array_ops/where_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22601,tensorflow-master/tensorflow/python/kernel_tests/array_ops/unique_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22602,tensorflow-master/tensorflow/python/kernel_tests/array_ops/denormal_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22603,tensorflow-master/tensorflow/python/kernel_tests/array_ops/slice_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22604,tensorflow-master/tensorflow/python/kernel_tests/array_ops/constant_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22605,tensorflow-master/tensorflow/python/kernel_tests/variables/dense_update_ops_no_tsan_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22606,tensorflow-master/tensorflow/python/kernel_tests/variables/variables_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22607,tensorflow-master/tensorflow/python/kernel_tests/variables/partitioned_variables_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22608,tensorflow-master/tensorflow/python/kernel_tests/variables/dense_update_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22609,tensorflow-master/tensorflow/python/kernel_tests/variables/variable_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22610,tensorflow-master/tensorflow/python/kernel_tests/variables/variable_scope_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22611,tensorflow-master/tensorflow/python/kernel_tests/quantization_ops/quantization_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22612,tensorflow-master/tensorflow/python/kernel_tests/io_ops/reader_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22613,tensorflow-master/tensorflow/python/kernel_tests/io_ops/save_restore_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22614,tensorflow-master/tensorflow/python/kernel_tests/io_ops/io_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22615,tensorflow-master/tensorflow/python/kernel_tests/io_ops/parsing_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22616,tensorflow-master/tensorflow/python/kernel_tests/io_ops/decode_csv_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22617,tensorflow-master/tensorflow/python/kernel_tests/io_ops/parse_single_example_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22618,tensorflow-master/tensorflow/python/kernel_tests/histogram_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22619,tensorflow-master/tensorflow/python/kernel_tests/math_ops/zero_division_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22620,tensorflow-master/tensorflow/python/kernel_tests/math_ops/reduction_ops_test_big.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22621,tensorflow-master/tensorflow/python/kernel_tests/math_ops/clip_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22622,tensorflow-master/tensorflow/python/kernel_tests/math_ops/banded_triangular_solve_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22623,tensorflow-master/tensorflow/python/kernel_tests/math_ops/in_topk_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22624,tensorflow-master/tensorflow/python/kernel_tests/math_ops/reduce_benchmark_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22625,tensorflow-master/tensorflow/python/kernel_tests/math_ops/argmax_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22626,tensorflow-master/tensorflow/python/kernel_tests/math_ops/segment_reduction_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22627,tensorflow-master/tensorflow/python/kernel_tests/math_ops/cross_grad_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22628,tensorflow-master/tensorflow/python/kernel_tests/math_ops/reduction_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22629,tensorflow-master/tensorflow/python/kernel_tests/math_ops/matmul_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22630,tensorflow-master/tensorflow/python/kernel_tests/math_ops/topk_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22631,tensorflow-master/tensorflow/python/kernel_tests/math_ops/tensordot_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22632,tensorflow-master/tensorflow/python/kernel_tests/math_ops/division_past_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22633,tensorflow-master/tensorflow/python/kernel_tests/math_ops/cwise_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22634,tensorflow-master/tensorflow/python/kernel_tests/math_ops/division_future_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22635,tensorflow-master/tensorflow/python/kernel_tests/math_ops/transpose_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22636,tensorflow-master/tensorflow/python/kernel_tests/math_ops/batch_matmul_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22637,tensorflow-master/tensorflow/python/kernel_tests/control_flow/control_flow_ops_py_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22638,tensorflow-master/tensorflow/python/kernel_tests/control_flow/functional_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22639,tensorflow-master/tensorflow/python/kernel_tests/control_flow/py_func_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22640,tensorflow-master/tensorflow/python/kernel_tests/control_flow/map_fn_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22641,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/pooling_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22642,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/nth_element_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22643,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/conv3d_transpose_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22644,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/conv1d_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22645,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/depthwise_conv_op_base.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22646,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/softmax_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22647,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/bias_op_base.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22648,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/lrn_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
