file_path,copyright,falsePositive
kubernetes-master/vendor/google.golang.org/grpc/balancer/balancer.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/balancer/base/base.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/balancer/base/balancer.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/resolver_conn_wrapper.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/bdp_estimator.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/proxy.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/backoff/backoff.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/resolver/passthrough/passthrough.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/encoding/gzip/gzip.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/encoding/encoding.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/connectivity/connectivity.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/backoff.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/keepalive/keepalive.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/codes/code_string.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/resolver/manual/manual.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/resolver/resolver.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/pickfirst.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/service_config.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/picker_wrapper.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/health/server.go,Copyright 2017 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/metadata/metadata.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/stream.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/credentials/tls.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/credentials/credentials.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/server.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/http2_server.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/http2_client.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/controlbuf.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/http_util.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/flowcontrol.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/transport.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/rpc_util.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/codec.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/codes/codes.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/peer/peer.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/NOTICE.txt,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/call.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/clientconn.go,Copyright 2014 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/preloader.go,Copyright 2019 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/attributes/attributes.go,Copyright 2019 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/backoff/backoff.go,Copyright 2019 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/serviceconfig/serviceconfig.go,Copyright 2019 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/buffer/unbounded.go,Copyright 2019 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/balancerload/load.go,Copyright 2019 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/grpclog/logger.go,Copyright 2015 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/trace.go,Copyright 2015 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/doc.go,Copyright 2015 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/balancer/conn_state_evaluator.go,Copyright 2022 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/grpcsync/oncefunc.go,Copyright 2022 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/balancer/gracefulswitch/gracefulswitch.go,Copyright 2022 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/grpcutil/compressor.go,Copyright 2022 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/channelz/id.go,Copyright 2022 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/envconfig/observability.go,Copyright 2022 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/dialoptions.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/version.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/grpcsync/event.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/defaults.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/grpcutil/method.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/credentials/syscallconn.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/syscall/syscall_linux.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/syscall/syscall_nonlinux.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/grpcrand/grpcrand.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/binarylog/binarylog_testutil.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/binarylog/method_logger.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/binarylog/binarylog.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/binarylog/sink.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/binarylog/env_config.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/channelz/util_linux.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/channelz/funcs.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/channelz/types_nonlinux.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/channelz/types_linux.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/channelz/util_nonlinux.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/channelz/types.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/envconfig/envconfig.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/resolver/dns/dns_resolver.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/encoding/proto/proto.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/health/client.go,Copyright 2018 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/stats/handlers.go,Copyright 2016 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/stats/stats.go,Copyright 2016 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/interceptor.go,Copyright 2016 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/transport/handler_server.go,Copyright 2016 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/internal.go,Copyright 2016 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/tap/tap.go,Copyright 2016 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/binarylog/grpc_binarylog_v1/binarylog.pb.go,Copyright 2018 The gRPC Authors All rights reserved.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/xds_handshake_cluster.go,Copyright 2021 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/grpcutil/regex.go,Copyright 2021 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/grpcutil/grpcutil.go,Copyright 2021 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/credentials/credentials.go,Copyright 2021 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/internal/pretty/pretty.go,Copyright 2021 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/resolver/map.go,Copyright 2021 gRPC authors.,0
kubernetes-master/vendor/google.golang.org/grpc/CONTRIBUTING.md,copyright message template at the top as a comment. You can copy over the message from an existing file and update the year.,1
kubernetes-master/vendor/google.golang.org/grpc/codes/codes.go,"(c) Use FailedPrecondition if the client should not retry until the system state has been explicitly fixed. E.g., if an ""rmdir"" fails because the directory is non-empty, FailedPrecondition should be returned since the client should not retry unless they have first",1
kubernetes-master/vendor/google.golang.org/grpc/health/grpc_health_v1/health_grpc.pb.go,Copyright 2015 The gRPC Authors,0
kubernetes-master/vendor/google.golang.org/grpc/health/grpc_health_v1/health.pb.go,Copyright 2015 The gRPC Authors,0
kubernetes-master/vendor/google.golang.org/grpc/vet.sh,"copyright message. Done in two parts because Darwin ""git grep"" has broken support for compound exclusion matches.)",1
kubernetes-master/vendor/google.golang.org/grpc/vet.sh,"Copyright [0-9]\{4,\} gRPC authors\)"" -- '*.go') || true) | fail_on_output",1
kubernetes-master/vendor/google.golang.org/appengine/identity.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/identity.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/app_id.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/api.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/internal.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/main_vm.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/identity_vm.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/main.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/appengine.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/errors.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/urlfetch/urlfetch.go,Copyright 2011 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/identity_classic.go,Copyright 2015 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/api_common.go,Copyright 2015 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/api_classic.go,Copyright 2015 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/appengine_vm.go,Copyright 2015 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/identity_flex.go,Copyright 2018 Google LLC. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/net.go,Copyright 2014 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/transaction.go,Copyright 2014 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/internal/metadata.go,Copyright 2014 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/namespace.go,Copyright 2012 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/appengine/timeout.go,Copyright 2013 Google Inc. All rights reserved. Use of this source code is governed by the Apache 2.0 license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/option/option.go,Copyright 2017 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/creds.go,Copyright 2017 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/settings.go,Copyright 2017 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/option/internaloption/internaloption.go,Copyright 2020 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/dca.go,Copyright 2020 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/gensupport/retryable_linux.go,Copyright 2020 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/cert/default_cert.go,Copyright 2020 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/conn_pool.go,Copyright 2020 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/compute/v0.beta/compute-gen.go,Copyright 2023 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/compute/v0.alpha/compute-gen.go,Copyright 2023 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/compute/v1/compute-gen.go,Copyright 2023 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/tpu/v1/tpu-gen.go,Copyright 2023 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/container/v1/container-gen.go,Copyright 2023 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/monitoring/v3/monitoring-gen.go,Copyright 2023 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/transport/http/dial_appengine.go,Copyright 2016 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/gensupport/jsonfloat.go,Copyright 2016 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/transport/http/internal/propagation/http.go,Copyright 2018 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/transport/http/dial.go,Copyright 2015 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/container/v1/container-api.json,"(c) Use `FAILED_PRECONDITION` if the client should not retry until the system state has been explicitly fixed. For example, if an \""rmdir\"" fails because the directory is non-empty, `FAILED_PRECONDITION` should be returned since the client should not retry unless the files are deleted from the direc",1
kubernetes-master/vendor/google.golang.org/api/container/v1/container-gen.go,"(c) Use `FAILED_PRECONDITION` if the client should not retry until the system state has been explicitly fixed. For example, if an ""rmdir"" fails because the directory is non-empty, `FAILED_PRECONDITION` should be returned since the client should not retry unless the files are deleted",1
kubernetes-master/vendor/google.golang.org/api/internal/gensupport/version.go,Copyright 2020 Google LLC. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/gensupport/retry.go,Copyright 2021 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/gensupport/error.go,Copyright 2022 Google LLC. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/version.go,Copyright 2022 Google LLC. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/creds.go,(c) Audiences are explicitly provided by users 2) No service account impersontation,1
kubernetes-master/vendor/google.golang.org/api/internal/third_party/uritemplates/uritemplates.go,Copyright 2013 Joshua Tacoma. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/cert/enterprise_cert.go,Copyright 2022 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/internal/cert/secureconnect_cert.go,Copyright 2022 Google LLC. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/googleapi/transport/apikey.go,Copyright 2012 Google LLC. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/googleapi/googleapi.go,Copyright 2011 Google LLC. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/api/googleapi/types.go,Copyright 2013 Google LLC. All rights reserved. Use of this source code is governed by a BSD-style license that can be found in the LICENSE file.,0
kubernetes-master/vendor/google.golang.org/genproto/googleapis/rpc/code/code.pb.go,"(c) Use `FAILED_PRECONDITION` if the client should not retry until the system state has been explicitly fixed. For example, if an ""rmdir"" fails because the directory is non-empty, `FAILED_PRECONDITION` should be returned since the client should not retry unless the fi",1
kubernetes-master/vendor/google.golang.org/genproto/googleapis/api/annotations/annotations.pb.go,Copyright 2015 Google LLC,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/signing.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwk.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/crypter.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/symmetric.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/cipher/concat_kdf.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/cipher/cbc_hmac.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/cipher/key_wrap.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/cipher/ecdh_es.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/encoding.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwe.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/doc.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/asymmetric.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/shared.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jws.go,Copyright 2014 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/opaque.go,Copyright 2018 Square Inc.,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/claims.go,Copyright 2016 Zbigniew Mandziejewicz,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/builder.go,Copyright 2016 Zbigniew Mandziejewicz,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/validation.go,Copyright 2016 Zbigniew Mandziejewicz,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/jwt.go,Copyright 2016 Zbigniew Mandziejewicz,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/errors.go,Copyright 2016 Zbigniew Mandziejewicz,0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/claims.go,"Copyright 2016 Square, Inc.",0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/builder.go,"Copyright 2016 Square, Inc.",0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/validation.go,"Copyright 2016 Square, Inc.",0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/jwt.go,"Copyright 2016 Square, Inc.",0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/errors.go,"Copyright 2016 Square, Inc.",0
kubernetes-master/vendor/gopkg.in/square/go-jose.v2/jwt/doc.go,Copyright 2017 Square Inc.,0
kubernetes-master/vendor/gopkg.in/yaml.v2/LICENSE.libyaml,Copyright (c) 2006 Kirill Simonov,0
kubernetes-master/vendor/sigs.k8s.io/structured-merge-diff/v4/merge/update.go,"Copyright 2018 The Kubernetes Authors. Licensed under the Apache License, Version 2.0 (the ""License""); you may not use this file except in compliance with the License. You may obtain a copy of the License at http://www.apache.org/licenses/LICENSE-2.0 Unless required by applicable law or agreed t",0
kubernetes-master/vendor/sigs.k8s.io/structured-merge-diff/v4/fieldpath/managers.go,"Copyright 2018 The Kubernetes Authors. Licensed under the Apache License, Version 2.0 (the ""License""); you may not use this file except in compliance with the License. You may obtain a copy of the License at http://www.apache.org/licenses/LICENSE-2.0 Unless required by applicable law or agreed t",0
kubernetes-master/vendor/sigs.k8s.io/structured-merge-diff/v4/typed/remove.go,"Copyright 2019 The Kubernetes Authors. Licensed under the Apache License, Version 2.0 (the ""License""); you may not use this file except in compliance with the License. You may obtain a copy of the License at http://www.apache.org/licenses/LICENSE-2.0 Unless required by applicable law or agreed t",0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/provenance/provenance.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/loader/loadrestrictions.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/loader/fileloader.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/loader/loader.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/resource/origin.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/resource/factory.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/resource/resource.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/filters/refvar/expand.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/filters/namespace/namespace.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/filters/fsslice/fsslice.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/filters/prefix/prefix.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/filters/patchstrategicmerge/patchstrategicmerge.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/filters/fieldspec/fieldspec.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/kv/kv.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/accumulator/refvartransformer.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/accumulator/resaccumulator.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/accumulator/loadconfigfromcrds.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/accumulator/namereferencetransformer.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/builtins/doc.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/git/repospec.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/git/cloner.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/target/errmissingkustomization.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/target/kusttarget.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
kubernetes-master/vendor/sigs.k8s.io/kustomize/api/internal/target/multitransformer.go,Copyright 2019 The Kubernetes Authors. SPDX-License-Identifier: Apache-2.0,0
