file_path,copyright,falsePositive
tensorflow-master/tensorflow/tsl/platform/numa.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/lib/core/py_exception_registry.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/lib/core/py_exception_registry.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/input_ops.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/step_fn.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/one_device_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/distribute_config.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/multi_worker_util.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/reduce_util.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/strategy_combinations.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/vars_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/single_loss_example.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/central_storage_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cross_device_utils_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/strategy_test_lib.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/estimator_training.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/lib/strings/proto_serialization.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/tsl/lib/strings/proto_serialization.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/input_lib_type_spec_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/distribute_lib_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/metrics_v1_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/one_device_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/parameter_server_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/distribute_coordinator.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/op_resolver.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/multi_worker_util_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/device_util.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/c/c_api_internal.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/mutable_op_resolver_test.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/tpu_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/warm_starting_util_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/collective_all_reduce_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/shared_variable_creator_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cross_device_ops.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cross_device_ops_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/input_ops_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/builtin_ops.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/model_flex_test.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/checkpointing_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/values.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/multi_worker_test_base.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/checkpoint_utils_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/nnapi/nnapi_implementation_test.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/input_lib.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/distribute_coordinator_context.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/values_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/combinations_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/combinations.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/shared_variable_creator.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/mirrored_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/distribute_lib.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/input_lib_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/moving_averages_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/zero_batch_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cluster_resolver/kubernetes_cluster_resolver.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cluster_resolver/tfconfig_cluster_resolver.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cluster_resolver/kubernetes_cluster_resolver_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cluster_resolver/__init__.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cluster_resolver/tfconfig_cluster_resolver_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/mirrored_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/cross_device_utils.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/parameter_server_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/collective_all_reduce_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/distribute/tpu_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/grappler/graph_analyzer.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/util/options.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/util/structure_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/util/random_seed_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/util/traverse.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/util/traverse_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/util/options_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/util/random_seed.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/util/structure.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/benchmarks/matching_files_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/benchmarks/map_and_batch_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/benchmarks/map_defun_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/audio_microfrontend_test.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/ops/audio_microfrontend_op.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/audio_microfrontend.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/python/ops/audio_microfrontend_op.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/python/kernel_tests/audio_microfrontend_op_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/bits.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/benchmarks/csv_dataset_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale_util.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale_io.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_lut.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/benchmarks/autotune_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/pcan_gain_control_util.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/noise_reduction_io.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale_util.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend_memmap_main.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/ops/parsing_ops.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale_io.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/filterbank_util.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/fft.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/filterbank_io.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/noise_reduction.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/ops/writers.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend_io.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend_memmap_generator.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/fft_util.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/filterbank_util.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/noise_reduction.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/window.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/ops/sleep.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend_util.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_lut.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/python/data/experimental/ops/matching_files.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/window_io.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/pcan_gain_control.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/fft_io.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/pcan_gain_control_util.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend_io.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
